pm_id,pmc_id,doi,title,abstract,keywords,authors,journal,year,publication_date,article_type,project_serial_num,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,award_type,supplement,research_initiative,sub_project
39939524,PMC12003088,doi:10.1038/s41591-025-03509-w,Preeclampsia risk prediction from prenatal cell-free DNA screening.,"Preeclampsia is characterized by placental dysfunction and results in significant morbidity, but reliable early prediction remains challenging. We investigated whether clinically obtained prenatal cell-free DNA (cfDNA) screening (PDNAS) using whole-genome sequencing (WGS) data can be leveraged to predict preeclampsia risk early in pregnancy (≤16 weeks). Using 1,854 routinely collected clinical PDNAS samples (median, 12.1 weeks) with low-coverage (0.5×) WGS data, we developed a framework to quantify maternal and fetal tissue signatures using nucleosome accessibility, revealing early placental and endothelial dysfunction. These signatures informed a prediction model for preeclampsia risk, which achieved a validation performance of 0.85 area under the receiver operating characteristic curve (AUC) (81% sensitivity at 80% specificity) for preterm phenotypes several months prior to disease onset in a separate cohort of 831 consecutively collected samples, and subsequently confirmed in an external cohort of 141 samples (AUC 0.84, 79% sensitivity). We demonstrate that assessment of cfDNA nucleosome accessibility from early-pregnancy cfDNA sequence data enables the detection of early placental and endothelial-tissue aberrations and may aid in the determination of preeclampsia risk.",Adult|Cell-Free Nucleic Acids|Female|Humans|Nucleosomes|Placenta|Pre-Eclampsia|Pregnancy|Prenatal Diagnosis|ROC Curve|Risk Factors|Whole Genome Sequencing,"Adil, Mohamed|Kolarova, Teodora R|Doebley, Anna-Lisa|Chen, Leah A|Tobey, Cara L|Galipeau, Patricia|Rosen, Sam|Yang, Michael|Colbert, Brice|Patton, Robert D|Persse, Thomas W|Kawelo, Erin|Reichel, Jonathan B|Pritchard, Colin C|Akilesh, Shreeram|Lockwood, Christina M|Ha, Gavin|Shree, Raj",Nature medicine,2025,2025-04-01,Journal Article,HL152401,,,,,,U01,True,RADx-rad,Novel Biosensing and VOC
38157048,PMC11213824,doi:10.1007/s00246-023-03338-z,Cardiac Biomarkers Aid in Differentiation of Kawasaki Disease from Multisystem Inflammatory Syndrome in Children Associated with COVID-19.,"Kawasaki disease (KD) and Multisystem Inflammatory Syndrome in Children (MIS-C) associated with COVID-19 show clinical overlap and both lack definitive diagnostic testing, making differentiation challenging. We sought to determine how cardiac biomarkers might differentiate KD from MIS-C. The International Kawasaki Disease Registry enrolled contemporaneous KD and MIS-C pediatric patients from 42 sites from January 2020 through June 2022. The study population included 118 KD patients who met American Heart Association KD criteria and compared them to 946 MIS-C patients who met 2020 Centers for Disease Control and Prevention case definition. All included patients had at least one measurement of amino-terminal prohormone brain natriuretic peptide (NTproBNP) or cardiac troponin I (TnI), and echocardiography. Regression analyses were used to determine associations between cardiac biomarker levels, diagnosis, and cardiac involvement. Higher NTproBNP (≥ 1500 ng/L) and TnI (≥ 20 ng/L) at presentation were associated with MIS-C versus KD with specificity of 77 and 89%, respectively. Higher biomarker levels were associated with shock and intensive care unit admission; higher NTproBNP was associated with longer hospital length of stay. Lower left ventricular ejection fraction, more pronounced for MIS-C, was also associated with higher biomarker levels. Coronary artery involvement was not associated with either biomarker. Higher NTproBNP and TnI levels are suggestive of MIS-C versus KD and may be clinically useful in their differentiation. Consideration might be given to their inclusion in the routine evaluation of both conditions.","Amino-terminal prohormone brain natriuretic peptide (NTproBNP)|Biomarkers|COVID-19|Cardiac biomarkers|Child|Child, Preschool|Diagnosis, Differential|Echocardiography|Female|Humans|Infant|Kawasaki disease (KD)|Male|Mucocutaneous Lymph Node Syndrome|Multisystem Inflammatory Syndrome in Children (MIS-C)|Natriuretic Peptide, Brain|Peptide Fragments|Registries|SARS-CoV-2|Systemic Inflammatory Response Syndrome|Troponin I|Troponin I (TnI)","Walton, Mollie|Raghuveer, Geetha|Harahsheh, Ashraf|Portman, Michael A|Lee, Simon|Khoury, Michael|Dahdah, Nagib|Fabi, Marianna|Dionne, Audrey|Harris, Tyler H|Choueiter, Nadine|Garrido-Garcia, Luis Martin|Jain, Supriya|Dallaire, Frédéric|Misra, Nilanjana|Hicar, Mark D|Giglia, Therese M|Truong, Dongngan T|Tierney, Elif Seda Selamet|Thacker, Deepika|Nowlen, Todd T|Szmuszkovicz, Jacqueline R|Norozi, Kambiz|Orr, William B|Farid, Pedrom|Manlhiot, Cedric|McCrindle, Brian W|",Pediatric cardiology,2025,2025-01-01,Journal Article|Multicenter Study,HD105591,,,,,,R61,False,RADx-rad,PreVAIL kIds
39948104,PMC11825904,doi:10.1038/s41467-025-56902-x,Design of quinoline SARS-CoV-2 papain-like protease inhibitors as oral antiviral drug candidates.,"The ever-evolving SARS-CoV-2 variants necessitate the development of additional oral antivirals. This study presents the systematic design of quinoline-containing SARS-CoV-2 papain-like protease (PL<sup>pro</sup>) inhibitors as potential oral antiviral drug candidates. By leveraging the recently discovered Val70<sup>Ub</sup> binding site in PL<sup>pro</sup>, we designed a series of quinoline analogs demonstrating potent PL<sup>pro</sup> inhibition and antiviral activity. Notably, the X-ray crystal structures of 6 lead compounds reveal that the 2-aryl substitution can occupy either the Val70<sup>Ub</sup> site as expected or the BL2 groove in a flipped orientation. The in vivo lead Jun13296 exhibits favorable pharmacokinetic properties and potent inhibition against SARS-CoV-2 variants and nirmatrelvir-resistant mutants. In a mouse model of SARS-CoV-2 infection, oral treatment with Jun13296 significantly improves survival, reduces body weight loss and lung viral titers, and prevents lung tissue damage. These results underscore the potential of quinoline PL<sup>pro</sup> inhibitors as promising oral SARS-CoV-2 antiviral candidates, instilling hope for the future of SARS-CoV-2 treatment.","Administration, Oral|Animals|Antiviral Agents|Binding Sites|COVID-19|COVID-19 Drug Treatment|Coronavirus Papain-Like Proteases|Crystallography, X-Ray|Disease Models, Animal|Drug Design|Female|Humans|Lung|Mice|Protease Inhibitors|Quinolines|SARS-CoV-2","Jadhav, Prakash|Liang, Xueying|Ansari, Ahmadullah|Tan, Bin|Tan, Haozhou|Li, Kan|Chi, Xiang|Ford, Alexandra|Ruiz, Francesc Xavier|Arnold, Eddy|Deng, Xufang|Wang, Jun",Nature communications,2025,2025-02-13,Journal Article,HL150852,,,,,,U01,False,RADx-rad,Novel Biosensing and VOC
39813350,PMC11734728,doi:10.1126/sciadv.adt5464,Rapid and comprehensive detection of viral antibodies and nucleic acids via an acoustofluidic integrated molecular diagnostics chip: AIMDx.,"Precise and rapid disease detection is critical for controlling infectious diseases like COVID-19. Current technologies struggle to simultaneously identify viral RNAs and host immune antibodies due to limited integration of sample preparation and detection. Here, we present acoustofluidic integrated molecular diagnostics (AIMDx) on a chip, a platform enabling high-speed, sensitive detection of viral immunoglobulins [immunoglobulin A (IgA), IgG, and IgM] and nucleic acids. AIMDx uses acoustic vortexes and Gor'kov potential wells at a 1/10,000 subwavelength scale for concurrent isolation of viruses and antibodies while excluding cells, bacteria, and large (>200 nanometers) vesicles from saliva samples. The chip facilitates on-chip viral RNA enrichment, lysis in 2 minutes, and detection via transcription loop-mediated isothermal amplification, alongside electrochemical sensing of antibodies, including mucin-masked IgA. AIMDx achieved nearly 100% recovery of viruses and antibodies, a 32-fold RNA detection improvement, and an immunity marker sensitivity of 15.6 picograms per milliliter. This breakthrough provides a transformative tool for multiplex diagnostics, enhancing early infectious disease detection.","Antibodies, Viral|COVID-19|Humans|Immunoglobulin A|Immunoglobulin G|Lab-On-A-Chip Devices|Microfluidic Analytical Techniques|Molecular Diagnostic Techniques|Nucleic Acid Amplification Techniques|Nucleic Acids|RNA, Viral|SARS-CoV-2|Saliva","Qian, Jiao|Xia, Jianping|Chiang, Samantha|Liu, Jessica F|Li, Ke|Li, Feng|Wei, Fang|Aziz, Mohammad|Kim, Yong|Go, Vinson|Morizio, James|Zhong, Ruoyu|He, Ye|Yang, Kaichun|Yang, Otto O|Wong, David T W|Lee, Luke P|Huang, Tony Jun",Science advances,2025,2025-01-17,Journal Article,TR003778,,,,,,U18,False,RADx-rad,Exosome
40093265,PMC11908291,doi:10.1101/2025.03.04.25323323,Hospital wastewater surveillance for SARS-CoV-2 identifies intra-hospital dynamics of viral transmission and evolution.,"Wastewater testing has emerged as an effective, widely used tool for population-level SARS-CoV-2 surveillance. Such efforts have primarily been implemented at the wastewater treatment plants (WWTPs), providing data for large resident populations but hindering the ability to implement targeted interventions or follow-ups. Conversely, building-level wastewater data exhibits increased variability due to rapid daily population dynamics but allows for targeted follow-up interventions or mitigation efforts. Here, we implemented a three-site wastewater sampling strategy on our university-affiliated medical campus from May 2021 to March 2024, comprised of two distinct hospital quadrants and a primarily research laboratory and classroom building. We first addressed several limitations in implementing hospital-level wastewater surveillance by optimizing sampling frequency and laboratory techniques. We subsequently improved our ability to model SARS-CoV-2 case counts using wastewater data by performing sensitivity analyses on viral shedding assumptions and testing the utility of internal normalization factors for population size. Our unique infrastructure allowed us to detect intra-hospital dynamics of SARS-CoV-2 prevalence and diversity and confirmed that direct sequencing of wastewater was able to capture corresponding clinical viral diversity. In contrast, research building wastewater sampling showed that for most non-residential settings, despite low overall viral loads, a threshold approach can still be used to identify peaks in cases or transmission amongst the general population. Our study expands on current wastewater surveillance practices by examining the utility of and best practices for upstream and particularly hospital settings, enabling the use of non-municipal, medium-scale wastewater testing to inform efforts for reducing the burden of COVID-19.",COVID-19|SARS-CoV-2|hospital wastewater|wastewater surveillance|wastewater-based epidemiology,"Annavajhala, Medini K|Kelley, Anne L|Wen, Lingsheng|Tagliavia, Maya|Moscovitz, Sofia|Park, Heekuk|Huang, Simian|Zucker, Jason|Uhlemann, Anne-Catrin",medRxiv : the preprint server for health sciences,2025,2025-03-05,Journal Article|Preprint,DA053949,,,,,,U01,False,RADx-rad,Wastewater
40196257,PMC11974976,doi:10.1101/2025.03.26.25324688,Impact of Severe COVID-19 on Accelerating Dementia Onset: Clinical and Epidemiological Insights.,"Severe COVID-19 infection has been associated with neurological complications, but its role in accelerating cognitive decline remains unclear. To determine whether individuals hospitalized for severe COVID-19 exhibit a higher incidence of new onset cognitive impairment compared to those hospitalized for other conditions. A retrospective study emulating a target trial using Mass General Brigham electronic health records (March 2020-August 2024). The causal effect of COVID-19 hospitalization was estimated via cumulative incidence functions accounting for the competing risk of death. Multicenter hospital-based study across the Mass General Brigham healthcare system. A total of 221613 hospitalized patients met the eligibility criteria, including 6454 (2.0%) admitted due to COVID-19 and 215159 (98.0%) for all other conditions. Patients were excluded if they had less than three months of follow-up (due to censoring, cognitive impairment, or death), were younger than 55 years at baseline, or had no prior visit to Mass General Brigham in the year before baseline. The primary outcome was new-onset cognitive impairment, identified via ICD codes and dementia medication prescriptions. The primary analysis estimated the hazard ratio for cognitive impairment with COVID-19 hospitalization relative to other hospitalizations, along with the risk difference at 4.5 years estimated via cumulative incidence functions. Inverse propensity score weighting was used to balance covariates (age, sex, comorbidities, hospitalization period). Among eligible patients (mean [SD] age, 69.55 [9.42] years, 55% female), those hospitalized for COVID-19 were significantly older and had more comorbidities (p < 0.05). COVID-19 hospitalization was associated with a higher risk of developing cognitive impairment (Hazard Ratio: 1.14 [95% CI: 1.02-1.30], P = 0.018). At 4.5 years, the cumulative incidence of cognitive impairment was 12.5% [95% CI: 11.3-13.5] in the COVID-19 group, compared to 11.6% [95% CI: 11.1-12.1] in the non-COVID-19 group. Severe COVID-19 infection was associated with an elevated risk of developing clinically recognized cognitive impairment. Future studies are needed to validate findings in other health care settings. Early screening and intervention for cognitive decline may help optimize long-term outcomes for COVID-19 patients.",,"Mukhija, Sasha|Sunog, Max|Magdamo, Colin|Albers, Mark W",medRxiv : the preprint server for health sciences,2025,2025-03-28,Journal Article|Preprint,DC019579,,,,,,U01,False,RADx-rad,Chemosensory Testing
39242442,,doi:10.1007/s10439-024-03615-9,Human Tooth Crack Image Analysis with Multiple Deep Learning Approaches.,"Tooth cracks, one of the most common dental diseases, can result in the tooth falling apart without prompt treatment; dentists also have difficulty locating cracks, even with X-ray imaging. Indocyanine green (ICG) assisted near-infrared fluorescence (NIRF) dental imaging technique can solve this problem due to the deep penetration of NIR light and the excellent fluorescence characteristics of ICG. This study extracted 593 human cracked tooth images and 601 non-cracked tooth images from NIR imaging videos. Multiple imaging analysis methods such as classification, object detection, and super-resolution were applied to the dataset for cracked image analysis. Our results showed that machine learning methods could help analyze tooth crack efficiently: the tooth images with cracks and without cracks could be well classified with the pre-trained residual network and squeezenet1_1 models, with a classification accuracy of 88.2% and 94.25%, respectively; the single shot multi-box detector (SSD) was able to recognize cracks, even if the input image was at a different size from the original cracked image; the super-resolution (SR) model, SR-generative adversarial network demonstrated enhanced resolution of crack images using high-resolution concrete crack images as the training dataset. Overall, deep learning model-assisted human crack analysis improves crack identification; the combination of our NIR dental imaging system and deep learning models has the potential to assist dentists in crack diagnosis.","Crack detection|Deep Learning|Deep learning|Human tooth cracks diagnosis|Humans|Image Processing, Computer-Assisted|Indocyanine Green|NIRF dental imaging|Tooth|Tooth Fractures","Li, Zheng|Li, Zhongqiang|Zhang, Ya|Wang, Huaizhi|Li, Xin|Zhang, Jian|Zaid, Waleed|Yao, Shaomian|Xu, Jian",Annals of biomedical engineering,2025,2025-02-01,Journal Article,AA029348,,,,,,U01,False,RADx-rad,Automatic Detection & Tracing
40332956,,doi:10.1093/jamia/ocaf064,CDEMapper: enhancing National Institutes of Health common data element use with large language models.,"Common Data Elements (CDEs) standardize data collection and sharing across studies, enhancing data interoperability and improving research reproducibility. However, implementing CDEs presents challenges due to the broad range and variety of data elements. This study aims to develop a CDE mapping tool to bridge the gap between local data elements and National Institutes of Health (NIH) CDEs. We propose CDEMapper, a large language model (LLM)-powered mapping tool designed to assist in mapping local data elements to NIH CDEs. CDEMapper has 3 core modules: (1) CDE indexing and embeddings. NIH CDEs were indexed and embedded to support semantic search; (2) CDE recommendations. The tool combines Elasticsearch (BM25 methods) with GPT services to recommend candidate CDEs and their permissible values; and (3) Human review. Users review and select the best match for their data elements and value sets. We evaluate the tool's recommendation accuracy and usability against manual annotations and testing. CDEMapper offers a publicly available, LLM-powered, and intuitive user interface that consolidates essential and advanced mapping services into a streamlined pipeline. The evaluation results demonstrated that the augmented BM25 with GPT embeddings and a GPT ranker achieved the overall best performance. The usability test also highlighted the effectiveness and efficiency of our tool. This work opens up the potential of using LLMs to assist with CDE mapping when aligning local data elements with NIH CDEs. Additionally, this effort helps researchers better understand the gaps between their data elements and NIH CDEs while promoting CDE reusability.",common data element|data collection|data sharing|interoperability|large language model,"Wang, Yan|Huang, Jimin|He, Huan|Zhang, Vincent|Zhou, Yujia|Hao, Xubing|Ram, Pritham|Qian, Lingfei|Xie, Qianqian|Weng, Ruey-Ling|Lin, Fongci|Hu, Yan|Cui, Licong|Jiang, Xiaoqian|Xu, Hua|Hong, Na",Journal of the American Medical Informatics Association : JAMIA,2025,2025-05-07,Journal Article,LM013755,,,,,,U24,False,RADx-rad,Data Coordinating Center
39475431,PMC11664101,doi:10.1093/toxsci/kfae141,Defining VOC signatures of airway epithelial cells with PM2.5 exposure.,"Volatile organic compounds (VOCs) produced by the lung in response to exposure to environmental pollutants can be utilized to study their impact on lung health and function. Previously, we developed a method to measure VOCs emitted from well-differentiated tracheobronchial epithelial cells in vitro. Using this method, we exposed well-differentiated proximal (PECs) and distal airway epithelial cells (DECs) to varying doses of traffic-related air pollutants (TRAP) and wildfire particulates to determine specific VOC signatures after exposure. We utilized PM2.5 TRAP collected from the Caldecott tunnel in Oakland, CA and the 2018 Camp Fire to model ""real-life"" exposures. The VOCs were collected and extracted from Twisters and analyzed using gas chromatography-mass spectrometry. Exposure to both types of particulate matter (PM) resulted in specific VOC responses grouped by individual subjects with little overlap. Interestingly the VOCs produced by the PECs and DECs were also differentiated from each other. Our studies suggest that PM exposure induces a specific compartmentalized cellular response that can be exploited for future studies. This response is cell-type specific and potentially related to a phenotype we have yet to uncover.","Air Pollutants|Cells, Cultured|Epithelial Cells|Gas Chromatography-Mass Spectrometry|Humans|PM2.5|Particle Size|Particulate Matter|Vehicle Emissions|Volatile Organic Compounds|airway epithelial cells|air–liquid interface|volatile organic compounds","Linderholm, Angela L|Borras, Eva|Aribindi, Katyayini|Jones, Leilani L|Rojas, Dante E|Bein, Keith|McCartney, Mitchell M|Davis, Cristina E|Harper, Richart W|Kenyon, Nicholas J",Toxicological sciences : an official journal of the Society of Toxicology,2025,2025-01-01,Journal Article,TR003795,,,,,,U18,False,RADx-rad,SCENT
39601762,PMC11812531,doi:10.1164/rccm.202402-0403OC,Type 1 Immune Responses Related to Viral Infection Influence Corticosteroid Response in Asthma.,"<b>Rationale:</b> Corticosteroid-responsive type 2 (T2) inflammation underlies the T2-high asthma endotype. However, we hypothesized that type 1 (T1) inflammation, possibly related to viral infection, may also influence corticosteroid response. <b>Objectives:</b> To determine the frequency and within-patient variability of T1-high, T2-high, and T1/T2-high asthma endotypes and whether virally influenced T1-high disease influences corticosteroid response in asthma. <b>Methods:</b> Patients in SARP-3 (Severe Asthma Research Program-3) had sputum collected at baseline, after intramuscular (triamcinolone acetonide) corticosteroid treatment, and at 1- and 3-year follow-ups. Sputum cell RNA was used for whole-transcriptome gene network and viral metagenomic analyses. We then profiled patients as highly expressing T1 and/or T2 gene networks and established the influence of these endotypes on corticosteroid responsiveness and the likelihood of viral transcript detection in the airways. <b>Measurements and Main Results:</b> We found that 22% and 35% of patients with asthma highly expressed T1 and T2 network genes, respectively, and that 8.5% highly expressed both networks. Asthma severity outcomes were worse in T2-high compared with T1-high asthma and most severe in the T1-high/T2-high subgroup. Corticosteroid treatment strongly suppressed T2 but poorly suppressed T1 gene expression, and corticosteroid-associated improvements in FEV<sub>1</sub> occurred only in patients with T1-low/T2-high disease and not in patients with T1-high/T2-high disease. Viral metagenomic analyses uncovered that 24% of asthma sputum samples tested positive for a respiratory virus, and high viral carriage was associated with 14-fold increased risk of T1-high disease. <b>Conclusions:</b> Airway T1 immune responses are relatively common in asthma, are largely corticosteroid resistant, and are associated with subclinical viral infection.",Adrenal Cortex Hormones|Adult|Asthma|Female|Humans|Male|Middle Aged|Sputum|Treatment Outcome|Virus Diseases|sputum|transcriptomics|type 1 asthma|type 2 asthma|viral metagenomics,"Fahy, John V|Jackson, Nathan D|Sajuthi, Satria P|Pruesse, Elmar|Moore, Camille M|Everman, Jamie L|Rios, Cydney|Tang, Monica|Gauthier, Marc|Wenzel, Sally E|Bleecker, Eugene R|Castro, Mario|Comhair, Suzy A|Erzurum, Serpil C|Hastie, Annette T|Moore, Wendy|Israel, Elliot|Levy, Bruce D|Denlinger, Loren|Jarjour, Nizar N|Johansson, Mats W|Mauger, David T|Phillips, Brenda R|Sumino, Kaharu|Woodruff, Prescott G|Peters, Michael C|Seibold, Max A",American journal of respiratory and critical care medicine,2025,2025-02-01,Journal Article,HL146002,,,,,,U01,True,RADx-rad,Novel Biosensing and VOC
39749891,PMC11699548,doi:10.1177/00333549241302621,Bringing Pandemic Science to the Classroom: Building Public Health Capacity at a Rural Kentucky High School.,"In response to the COVID-19 pandemic, a multidisciplinary team at the University of Kentucky developed an interdisciplinary science, technology, engineering, and mathematics and environmental health unit-the Wastewater Assessment for Coronavirus in Kentucky: Implementing Enhanced Surveillance Technology (WACKIEST) Unit-for high school students in summer 2022. This case study outlines the WACKIEST Unit, which focused on wastewater surveillance and COVID-19, the obstacles faced during development and recruitment, and implementation of the WACKIEST Unit in conjunction with a rural wastewater surveillance initiative. The unit was implemented in spring 2023 at a rural high school in Kentucky, spanning 12 days and engaging 190 students. Lessons emphasized the importance of wastewater testing in public health decision-making, particularly in the context of COVID-19. A mobile laboratory provided students with hands-on experience in conducting preliminary analyses of wastewater, and a field trip to the local wastewater treatment plant allowed them to observe real-world wastewater management practices. At the unit's conclusion, students created a public health report aligned with the Evidence-Informed Decision Making in Public Health model, reinforcing the goal of fostering community health resilience. The initiative's success-measured by the unit's completion and positive feedback from students and teachers-supports the creation of online modules for broader dissemination. This case study demonstrates how adaptable interdisciplinary approaches can integrate real-world scientific issues into secondary education, offering valuable insights for future efforts in public health education.",COVID-19 education|public health capacity|rural health education|science curriculum development|wastewater surveillance,"Alameh, Sahar|Hoover, Anna G|Keck, James W|Berry, Scott M|Goodpaster, Sagan|Tucker, Savannah|Goodin, Ashley","Public health reports (Washington, D.C. : 1974)",2025,2025-01-03,Journal Article,DA053903,,,,,,U01,False,RADx-rad,Wastewater
